biomarker_id	biomarker	assessed_biomarker_entity	assessed_biomarker_entity_id	assessed_entity_type	condition	condition_id	exposure_agent	exposure_agent_id	best_biomarker_role	specimen	specimen_id	loinc_code	evidence_source	evidence	tag	vocab_pattern	biomarker_controlled_vocab	component_group	flags
AN6305-1	increased LDH level	Lactate dehydrogenase	PRO:PR_000050367	protein complex	COVID-19	DOID:0080600			monitoring	blood	UBERON:0000178	14804-9	PubMed:32161968	LDH and alpha-HBDH may be considerable markers for evaluation of NCOVID-19.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:increased;aspect_type:level	Increased level of protein complex lactate dehydrogenase/PRO:PR_000050367	202167	
AN6305-1	increased LDH level	Lactate dehydrogenase	PRO:PR_000050367	protein complex	COVID-19	DOID:0080600			monitoring	blood	UBERON:0000178	14804-9	PubMed:32311826	As would be anticipated, elevation is LDH is common in COVID-19 patients in the ICU setting and indicates a poor outcome.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:increased;aspect_type:level	Increased level of protein complex lactate dehydrogenase/PRO:PR_000050367	202167	
AN6305-1	increased LDH level	Lactate dehydrogenase	PRO:PR_000050367	protein complex	COVID-19	DOID:0080600			monitoring	blood	UBERON:0000178	14804-9	PubMed:32048163	Biomarkers that predict the mortality of individual patients more than 10 days in advance with more than 90% accuracy: lactic dehydrogenase (LDH), lymphocyte and high-sensitivity C-reactive protein (hs-CRP). [DOI:10.1038/s42256-020-0180-7] The combinations of the hypoalbuminemia, lymphopenia, and high concentrations of CRP and LDH in 2019-nCoV infected patients upon hospital admission may predict more severe acute lung injury.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:increased;aspect_type:level	Increased level of protein complex lactate dehydrogenase/PRO:PR_000050367	202167	
AN6305-1	increased LDH level	Lactate dehydrogenase	PRO:PR_000050367	protein complex	COVID-19	DOID:0080600			monitoring	blood	UBERON:0000178	14804-9	PubMed:32738466	Elevated LDH levels were associated with a ~6-fold increase in odds of developing severe disease and a ~16-fold increase in odds of mortality in patients with COVID-19.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:increased;aspect_type:level	Increased level of protein complex lactate dehydrogenase/PRO:PR_000050367	202167	
AN6305-1	increased LDH level	Lactate dehydrogenase	PRO:PR_000050367	protein complex	COVID-19	DOID:0080600			monitoring	blood	UBERON:0000178	14804-9	PubMed:32369209	Low lymphocytes, increased IL-6, CRP, PCT, D dimer, and LDH indicates that the infected patients were in inflammatory state, which may be closely related to the inflammatory storm. The increase of the cancer biomarkers in patients with COVID-19, especially in severe and critical patients, suggests that inflammation is closely related to the development of COVID-19.;|Our results showed that the laboratory tests of cancer patients had the following characteristics: low lymphocytes, increased IL-6, CRP, PCT, D dimer, and LDH. The increase of these inflammatory indexes indicates that the infected patients were in inflammatory state, which may be closely related to the inflammatory storm.	assessed_biomarker_entity;biomarker;specimen	change_type:increased;aspect_type:level	Increased level of protein complex lactate dehydrogenase/PRO:PR_000050367	202167	
AN6305-1	increased LDH level	Lactate dehydrogenase	PRO:PR_000050367	protein complex	COVID-19	DOID:0080600			monitoring	blood	UBERON:0000178	14804-9	PubMed:32357994	Post-COVID-19 infection, lower hemoglobin levels, higher total white blood cell (WBC) counts, and higher absolute neutrophil counts were associated with increased mortality. Analysis of other serologic biomarkers demonstrated that elevated D-dimer, lactate, and lactate dehydrogenase (LDH) in patients were significantly correlated with dying.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:increased;aspect_type:level	Increased level of protein complex lactate dehydrogenase/PRO:PR_000050367	202167	
AN6305-1	increased LDH level	Lactate dehydrogenase	PRO:PR_000050367	protein complex	COVID-19	DOID:0080600			monitoring	blood	UBERON:0000178	14804-9	PubMed:32259132	Our findings suggest that level of LDH, CRP, ALT and NEU can be used to predict the result of COVID-19 test.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:increased;aspect_type:level	Increased level of protein complex lactate dehydrogenase/PRO:PR_000050367	202167	
AN6305-1	increased LDH level	Lactate dehydrogenase	PRO:PR_000050367	protein complex	COVID-19	DOID:0080600			monitoring	blood	UBERON:0000178	14804-9	PubMed:32589600	Many biomarkers have been associated with poor outcomes and represent a candidate for risk stratification models for predicting severe COVID-19 in order to guide clinical care. Among all, lymphopenia, thrombocytopenia, leucocytosis, CRP, PCT, LDH, AST, ALT, D-dimer, cTn represent the most predictive parameters of severe COVID-19	best_biomarker_role;condition	change_type:increased;aspect_type:level	Increased level of protein complex lactate dehydrogenase/PRO:PR_000050367	202167	
AN6305-1	increased LDH level	Lactate dehydrogenase	PRO:PR_000050367	protein complex	COVID-19	DOID:0080600			monitoring	blood	UBERON:0000178	14804-9	PubMed:32596365	The levels of laboratory cardiac markers, lactose dehydrogenase (LDH), creatine kinase (CK), creatinine kinase-muscle/brain activity (CK-MB), myoglobin (Mb), cardiac troponin I (cTnI), alpha-hydroxybutyrate dehydrogenase (α-HBDH), aspartate aminotransferase (AST), and N-terminal of the prohormone brain natriuretic peptide (NT-proBNP) increase in different proportions in patients with COVID-19 (see Table 1).	best_biomarker_role;condition	change_type:increased;aspect_type:level	Increased level of protein complex lactate dehydrogenase/PRO:PR_000050367	202167	
AN6305-1	increased LDH level	Lactate dehydrogenase	PRO:PR_000050367	protein complex	COVID-19	DOID:0080600			monitoring	blood	UBERON:0000178	14804-9	PubMed:32209382	This study reveals that the heart is also a major target of COVID-19 infection, and myocardial enzyme spectrum assays could help the diagnosis, prognosis and guide the treatments to prevent heart failure in COVID-19 patients. [DOI:https://doi.org/10.21203/rs.3.rs-23849/v1] We noted significantly increased cTnI, CK, HBDB and LDH levels in very severe group as compare to severe.	best_biomarker_role;condition	change_type:increased;aspect_type:level	Increased level of protein complex lactate dehydrogenase/PRO:PR_000050367	202167	
AN6306-1	decreased EOSI count	eosinophil	CO:CL_0000771	cell	COVID-19	DOID:0080600			diagnostic	blood	UBERON:0000178	26449-9	PubMed:32077115	Detailed clinical investigation of 140 hospitalized COVID-19 cases suggests eosinopenia together with lymphopenia may be a potential indicator for diagnosis.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:decreased;aspect_type:level	Decreased level of cell eosinophil/CO:CL_0000771	202168	
AN6306-1	decreased EOSI count	eosinophil	CO:CL_0000771	cell	COVID-19	DOID:0080600			diagnostic	blood	UBERON:0000178	26449-9	PubMed:32368728	The combination of eosinopenia and elevated hs-CRP can effectively triage suspected COVID-19 patients from other patients attending the fever clinic with COVID-19-like initial symptoms.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:decreased;aspect_type:level	Decreased level of cell eosinophil/CO:CL_0000771	202168	
AN6306-1	decreased EOSI count	eosinophil	CO:CL_0000771	cell	COVID-19	DOID:0080600			diagnostic	blood	UBERON:0000178	26449-9	PubMed:32161940	Severe cases tend to have lower lymphocytes counts, higher leukocyte counts and neutrophil-lymphocyte-ratio (NLR), as well as lower percentages of monocytes, eosinophils, and basophils. Most of severe cases demonstrated elevated levels of infection-related biomarkers and inflammatory cytokines. The number of T cells significantly decreased, and more hampered in severe cases. Both helper T cells and suppressor T cells in patients with COVID-19 were below normal levels, and lower level of helper T cells in severe group. The percentage of naive helper T cells increased and memory helper T cells decreased in severe cases. Patients with COVID-19 also have lower level of regulatory T cells, and more obviously damaged in severe cases.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:decreased;aspect_type:level	Decreased level of cell eosinophil/CO:CL_0000771	202168	
AN6306-2	decreased EOSI count	eosinophil	CO:CL_0000771	cell	colorectal cancer	DOID:9256			prognostic	blood	UBERON:0000178	26449-9	PubMed:21742945	In age- and multivariate-adjusted models, eosinophil count was inversely associated with CRC incidence.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:decreased;aspect_type:level	Decreased level of cell eosinophil/CO:CL_0000771	202169	
AN6307-1	increased PLAUR level	Urokinase plasminogen activator surface receptor	UPKB:Q03405	protein	COVID-19	DOID:0080600			monitoring	blood	UBERON:0000178	17204-9	PubMed:32354367	A low suPAR level (<4.75 ng/ml) at baseline is a useful biomarker for aiding clinical decisions including discharge of patients presenting with symptoms of COVID-19. [DOI:10.1101/2020.05.27.20114678] Findings suggest that suPAR may early trace patients who need intensified management probably in need of anti-inflammatory treatment.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:increased;aspect_type:level	Increased level of protein PLAUR/UPKB:Q03405	202170	
AN6307-1	increased PLAUR level	Urokinase plasminogen activator surface receptor	UPKB:Q03405	protein	COVID-19	DOID:0080600			monitoring	blood	UBERON:0000178	17204-9	PubMed:32613288	In conclusion, suPAR seems extremely promising as a COVID-19 prognostic marker and may assist in the early selection of patients who can stay at home or must be admitted to the hospital and/or intensive care unit. In this difficult outbreak, humanity must use all the available weapons, and suPAR may prove a powerful triage biomarker.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:increased;aspect_type:level	Increased level of protein PLAUR/UPKB:Q03405	202170	
AN6307-2	increased PLAUR level	Urokinase plasminogen activator surface receptor	UPKB:Q03405	protein	ovarian cancer	DOID:2394			prognostic	blood	UBERON:0000178	17204-9	PubMed:9581823	The median suPAR levels found in each patient group were significantly higher than in the control group. Both ovarian and nonovarian malignant carcinoma subgroups showed a 2-fold increase of suPAR compared to controls. This study shows that the level of the soluble receptor for uPA, a proteinase that is considered to play a key role in physiological and malignant invasion, is increased in serum of a subgroup of ovarian carcinoma patients. Moreover, patients with high suPAR levels showed significantly worse prognosis in survival analysis.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:increased;aspect_type:level	Increased level of protein PLAUR/UPKB:Q03405	202171	
AN6308-1	increased P-SEP level	Presepsin	PRO:PR_000050392	peptide	COVID-19	DOID:0080600			prognostic	blood	UBERON:0000178		PubMed:32530491	These findings suggest that P-SEP may correlate with lung damage caused by COVID-19 pneumonia and may be useful as a prognostic biomarker for severe COVID-19. Because P-SEP can predict aggravation of ARDS based on laboratory tests on admission, this enables clinicians to identify high-risk COVID-19 patients and determine treatment at an early stage.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:increased;aspect_type:level	Increased level of peptide presepsin/PRO:PR_000050392	202172	check_entity_type
AN6309-1	increased TNF level	Tumor necrosis factor	UPKB:P01375	protein	COVID-19	DOID:0080600			prognostic	blood	UBERON:0000178	3074-2	PubMed:32479790	When comparing biochemical indexes of COVID-19 between patients with and without cancer, we found that pro-inflammatory cytokines including TNF-alpha, IL-6, and IL-2R were higher in patients with cancer than in those without cancer.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:increased;aspect_type:level	Increased level of protein TNF/UPKB:P01375	202173	
AN6309-1	increased TNF level	Tumor necrosis factor	UPKB:P01375	protein	COVID-19	DOID:0080600			prognostic	blood	UBERON:0000178	3074-2	PubMed:32382744	The prevalence of severe and complicated cases of COVID-19 is lower in patients in treatment with anti-TNF-alpha than that reported for patients taking steroids.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:increased;aspect_type:level	Increased level of protein TNF/UPKB:P01375	202173	
